symbol,date,close,volume,rsi_14,macd_26_12,macd_trigger_9,bol_upper_20_2,bol_middle_20_2,bol_lower_20_2,atr_14,adx_14
AKGRT,2010-03-03,0.23,113568700,61.067306581097824,0.001621329049822402,0.0006403061427932302,0.2296419092135052,0.209472435,0.1893029607864948,0.010618985714285711,25.08103723866327
AKGRT,2010-03-04,0.23,140236200,62.2650270577279,0.0029045240043201435,0.001093149715098613,0.230915329363681,0.209777075,0.188638820636319,0.010880107142857144,25.045017587463573
AKGRT,2010-03-05,0.24,200698100,66.18603310890803,0.0045572320284500535,0.001785966177768901,0.2354352994794242,0.211056575,0.1866778505205758,0.011228264285714287,25.53903763231372
AKGRT,2010-03-08,0.24,215418500,69.14550393906882,0.0063834080356350255,0.0027054545493421255,0.2413005955341804,0.213189075,0.1850775544658196,0.011489385714285715,26.46131968254321
AKGRT,2010-03-09,0.24,162180500,66.03348120090209,0.007449796553678692,0.003654322950209439,0.2453766485805044,0.214895075,0.1844135014194956,0.011663471428571428,26.9903292763072
AKGRT,2010-03-10,0.24,97936390,61.098047477782615,0.007714352839283517,0.004466328928024255,0.2477467066878526,0.21641829,0.1850898733121474,0.011663471428571428,27.314077549895465
AKGRT,2010-03-11,0.23,90618160,58.28327443136955,0.007542090637529081,0.00508148126992522,0.24934281489572,0.217515005,0.18568719510428,0.011924592857142858,26.955644169029995
AKGRT,2010-03-12,0.23,90925250,55.52831486390136,0.0070295548311684365,0.0054710959821738635,0.25033260189979,0.218489865,0.18664712810021,0.012185714285714286,26.009209240201542
AKGRT,2010-03-15,0.23,95962210,56.27028697553727,0.0066450888309580345,0.005705894551930697,0.2513617343674928,0.21940379,0.1874458456325072,0.01218572142857143,25.130376806289416
AKGRT,2010-03-16,0.24,133677200,61.766343941730234,0.00704580761904438,0.005973877165353434,0.2535808615975976,0.220805145,0.1880294284024024,0.011576442857142858,24.985510669846136
AKGRT,2010-03-17,0.24,115704000,63.01770946764696,0.007473879517185598,0.006273877635719867,0.2558931530989358,0.221962785,0.1880324169010642,0.011141242857142858,25.155211514904796
AKGRT,2010-03-18,0.24,152395000,57.914386287659504,0.007238055739180164,0.006466713256411926,0.257209725642771,0.2230595,0.188909274357229,0.010967157142857144,24.642606184049956
AKGRT,2010-03-19,0.24,438477900,60.00710844952636,0.007262431346279266,0.006625856874385394,0.2588169597852762,0.22439993,0.1899829002147238,0.009661542857142855,24.78968011430914
AKGRT,2010-03-22,0.27,1336679000,73.33461540546396,0.009920589655587344,0.007284803430625784,0.267164970670372,0.227629145,0.188093319329628,0.011663485714285717,26.5235747593491
AKGRT,2010-03-23,0.27,683314500,70.61920699716856,0.01159851437478214,0.008147545619457056,0.2727608409756964,0.23091929,0.1890777390243036,0.011663485714285717,28.18485791008396
AKGRT,2010-03-24,0.26,518590600,62.333791364187775,0.011808872324296211,0.008879810960424887,0.2735389016395628,0.234148505,0.1947581083604372,0.01244685,28.569796708976707
AKGRT,2010-03-25,0.26,312996000,62.803740084805625,0.011936310919222669,0.009491110952184445,0.2724137176665588,0.23762143,0.2028291423334412,0.01244685,28.79025266640627
AKGRT,2010-03-26,0.26,527248800,65.14549117500175,0.012386172941809232,0.0100701233501094,0.2711491966598562,0.241216215,0.2112832333401438,0.012795014285714286,29.345281303931767
AKGRT,2010-03-29,0.27,231611000,65.61179901844984,0.012694686230823673,0.010595035926252256,0.2738578145302924,0.243348715,0.2128396154697076,0.012620928571428571,29.99653898631216
AKGRT,2010-03-30,0.26,126221100,62.89340191798573,0.012500107340668904,0.010976050209135583,0.2752108861653028,0.24535936,0.2155078338346972,0.012620928571428571,30.144347966112907
AKGRT,2010-03-31,0.26,138875700,61.07658566087834,0.012010787613730908,0.011182997690054647,0.276169819644861,0.24700443,0.217839040355139,0.012533885714285715,29.83449961438961
AKGRT,2010-04-01,0.26,87907300,61.67275307367124,0.01158775264118711,0.01126394868028114,0.2771250153319622,0.248588575,0.2200521346680378,0.012011635714285714,29.54678328778941
AKGRT,2010-04-02,0.26,101357400,61.67275307367124,0.01112426082348257,0.011236011108921426,0.278287601401302,0.24974622,0.221204838598698,0.011750507142857145,29.117925216961236
AKGRT,2010-04-05,0.27,286353000,64.79909350322869,0.01112038933299061,0.011212886753735263,0.2802332457095764,0.25084293,0.2214526142904236,0.01157642142857143,29.20208331153585
AKGRT,2010-04-06,0.26,121367500,61.55473798059296,0.010699005238354566,0.011110110450659124,0.281457001108805,0.251939645,0.222422288891195,0.011576414285714286,29.280230113640847
AKGRT,2010-04-07,0.27,235305100,65.29710077294287,0.010830188580296643,0.011054126076586629,0.2832312308188188,0.253706575,0.2241819191811812,0.011489385714285715,29.641100311460413
AKGRT,2010-04-08,0.27,282435100,63.0924008650295,0.01061512608660116,0.010966326078589536,0.2838420335324178,0.25553443,0.2272268264675822,0.01122827142857143,30.33625383987823
AKGRT,2010-04-09,0.27,88167720,63.751424838206695,0.010422869989414088,0.010857634860754445,0.283471896935235,0.257606,0.231740103064765,0.008791121428571429,30.981753544837627
AKGRT,2010-04-12,0.27,81759780,64.43531918980376,0.010250673104274195,0.010736242509458396,0.282538714753557,0.259677575,0.236816435246443,0.008268878571428571,31.765699384183726
AKGRT,2010-04-13,0.27,114145000,59.43330411024082,0.009596278700198508,0.01050824974760642,0.2818760299178176,0.261009335,0.2401426400821824,0.007514385714285715,31.59514191038437
AKGRT,2010-04-14,0.27,138467300,63.31103123287632,0.00948329073460988,0.01030325794500711,0.2818185963475655,0.26253832,0.24325804365243447,0.007278021428571428,31.55302963209106
AKGRT,2010-04-15,0.27,88941780,58.49392486929152,0.008879443288811269,0.010018495013767942,0.27880225531188263,0.264116685,0.24943111468811735,0.006867571428571429,31.51392537367585
AKGRT,2010-04-16,0.26,99129550,56.19168482581309,0.008101519013170634,0.00963509981364848,0.2744098407031627,0.26538463,0.25635941929683725,0.006801157142857143,31.00278447566356
AKGRT,2010-04-19,0.26,69480780,51.80051633397088,0.006992448779968763,0.009106569606912538,0.2734073769634675,0.26469131,0.25597524303653246,0.006825907142857143,29.4604794105303
AKGRT,2010-04-20,0.27,248620600,57.98789179102072,0.006756540776406398,0.00863656384081131,0.2732254061754347,0.26462749,0.25602957382456526,0.00721945,29.251100688051263
AKGRT,2010-04-21,0.27,89173150,56.8648779294343,0.006392901847388518,0.00818783144212675,0.27302253993440223,0.26510914,0.25719574006559776,0.007414157142857143,29.05667758860644
AKGRT,2010-04-22,0.26,87075930,52.48609191890539,0.005627877594199143,0.007675840672541229,0.2727404293559163,0.265274595,0.2578087606440837,0.007704157142857143,27.895186401956845
AKGRT,2010-04-26,0.27,248661500,58.5074587485793,0.005677071953162461,0.0072760869286654754,0.27338264905631754,0.26558212,0.25778159094368247,0.008006535714285714,27.468543756078045
AKGRT,2010-04-27,0.27,75656930,54.27475725158751,0.005243658166559221,0.006869601176244225,0.2733740496783657,0.26557345,0.25777285032163433,0.008209492857142859,26.69670782093473
AKGRT,2010-04-28,0.26,97409470,52.2398053996246,0.004640705961481934,0.006423822133291767,0.273345350549033,0.265619935,0.25789451945096703,0.008234235714285713,25.27158163458267
AKGRT,2010-04-29,0.27,73626500,54.09340535228627,0.00431904818301418,0.00600286734323625,0.27312568399228027,0.26591591,0.25870613600771974,0.007989614285714285,24.097307385078103
AKGRT,2010-04-30,0.26,49005280,51.92322290306249,0.0038141909698783142,0.005565132068564662,0.27298316978014187,0.266023325,0.25906348021985814,0.008184328571428572,22.823996343603053
AKGRT,2010-05-03,0.26,43727920,49.77269644248594,0.003171546817479805,0.005086415018347691,0.27302589604959276,0.266003105,0.2589803139504072,0.008113785714285714,21.45404090726609
AKGRT,2010-05-04,0.25,64836380,43.898750995323745,0.002021021093321659,0.004473336233342485,0.2743781536705771,0.26529535,0.25621254632942286,0.008296121428571428,20.68070068957683
AKGRT,2010-05-05,0.25,109211600,39.694631202832845,0.0005875069664932363,0.0036961703799726353,0.27672781974658733,0.2644513,0.25217478025341267,0.008569614285714285,20.90415436667876
AKGRT,2010-05-06,0.24,80377740,38.121907527060856,-0.0007459460612668477,0.0028077470917247387,0.278002510772307,0.26311404,0.24822556922769304,0.008569614285714285,21.111647066844835
AKGRT,2010-05-07,0.23,78092060,30.351721605022934,-0.003003954603685525,0.0016454067526426857,0.2821370849100322,0.261132845,0.2401286050899678,0.009207778571428573,22.45727808932359
AKGRT,2010-05-10,0.24,85633590,42.888005002128715,-0.003517035318074112,0.0006129183384993263,0.2818007100718948,0.259856515,0.2379123199281052,0.00984595,22.439435898486416
AKGRT,2010-05-11,0.25,105020000,45.52774583709973,-0.0035734941647537844,-0.00022436416215129593,0.280700552994978,0.258710705,0.236720857005022,0.009481285714285716,21.64722410804275
AKGRT,2010-05-12,0.25,103117200,47.27731289122632,-0.0033733705356309776,-0.0008541654368472323,0.280005761821131,0.257944915,0.235884068178869,0.009481285714285716,20.76224251913629
AKGRT,2010-05-13,0.25,74923390,45.69670265022125,-0.0033817697374791374,-0.0013596862969736134,0.2782607150422426,0.25673241,0.2352041049577574,0.009390114285714289,19.785777546746736
AKGRT,2010-05-14,0.24,55893130,41.24211478698065,-0.003960698231947307,-0.001879888683968352,0.2775856270328768,0.25539227,0.2331989129671232,0.009207778571428573,19.7418233742555
AKGRT,2010-05-17,0.23,56649520,38.54449182327731,-0.004776398924400177,-0.002459190732054717,0.2774376185640762,0.2539245,0.2304113814359238,0.009116621428571428,20.128697466075
AKGRT,2010-05-18,0.25,101239100,48.5172851901472,-0.0042410886529669544,-0.0028155703162371644,0.2768993613438272,0.25341397,0.2299285786561728,0.009754785714285714,18.87953736633565
AKGRT,2010-05-20,0.24,78759700,43.04618151705548,-0.004587875321753266,-0.0031700313173403847,0.275263474857956,0.251946195,0.228628915142044,0.010392935714285716,17.839971726691893
AKGRT,2010-05-21,0.23,66832030,41.17127254387052,-0.005112730115568716,-0.003558571076986051,0.273763921002237,0.25035079,0.226937658997763,0.010666428571428571,17.34885103174035
AKGRT,2010-05-24,0.23,60552030,40.537404369528446,-0.0055674974883236274,-0.003960356359253567,0.2728447750231358,0.248946835,0.2250488949768642,0.010848757142857143,16.8928103864282
AKGRT,2010-05-25,0.22,54712990,35.27407004059388,-0.006776683350301707,-0.004523621757463194,0.2709829906450612,0.24652182,0.2220606493549388,0.01121342142857143,17.62173688605764
AKGRT,2010-05-26,0.23,67644500,39.93963668481541,-0.007137750525922121,-0.00504644751115498,0.2687135228722104,0.24467115,0.2206287771277896,0.011031092857142858,17.987524506025462
AKGRT,2010-05-27,0.23,50206820,43.45139307004051,-0.006932035629033019,-0.005423565134730588,0.266169766518562,0.243203375,0.220236983481438,0.010939928571428573,17.867358630584544
AKGRT,2010-05-28,0.23,38541730,43.45139307004051,-0.006691865431994173,-0.005677225194183305,0.262503868935838,0.24160797,0.220712071064162,0.010119435714285715,17.602261924208502
AKGRT,2010-05-31,0.23,26772800,39.439698989585466,-0.007038323933664659,-0.005949444942079576,0.2592859010773014,0.2397573,0.22022869892269864,0.009481264285714283,17.911012447666504
AKGRT,2010-06-01,0.23,23880650,43.20443710534181,-0.006822296561085527,-0.006124015265880766,0.2556981577334197,0.23828953,0.22088090226658033,0.009481257142857144,18.19770936230608
AKGRT,2010-06-02,0.23,41109560,45.04397295253795,-0.006371671165918567,-0.0061735464458883265,0.2535265367098325,0.237332285,0.22113803329016749,0.009481264285714283,18.113026973550124
AKGRT,2010-06-03,0.23,45427460,45.04397295253795,-0.005946005444167603,-0.006128038245544182,0.2524188419078325,0.23669412,0.2209693980921675,0.009390107142857144,17.36699125835416
AKGRT,2010-06-04,0.23,25365820,42.64135106232817,-0.005850185229756818,-0.006072467642386709,0.25164261933665133,0.235992145,0.22034167066334867,0.009298942857142858,17.314359668202446
AKGRT,2010-06-07,0.23,27835980,42.64135106232817,-0.005708443634651424,-0.005999662840839652,0.25159308833224325,0.236055965,0.22051884166775676,0.009207771428571428,17.616910724468102
AKGRT,2010-06-08,0.23,50202610,41.77976848544629,-0.005634160121282225,-0.005926562296928167,0.2507389778388162,0.23529017,0.2198413621611838,0.008387278571428571,17.544953278253256
AKGRT,2010-06-09,0.23,52854660,46.441166790298425,-0.005104493435636474,-0.0057621485246698275,0.2489739111065664,0.23458819,0.2202024688934336,0.007840285714285715,17.29974191512799
AKGRT,2010-06-10,0.23,33231900,45.46122648819389,-0.004733154654168874,-0.005556349750569637,0.24619752717714485,0.23369476,0.22119199282285515,0.007475621428571428,16.88826848779132
AKGRT,2010-06-11,0.23,29664400,45.46122648819389,-0.00438828062704561,-0.005322735925864831,0.24368346289536252,0.232928965,0.22217446710463748,0.007293292857142857,16.317334871218883
AKGRT,2010-06-14,0.24,56637860,49.19145325309769,-0.003762623988962762,-0.005010713538484418,0.24311505235167105,0.232737515,0.22235997764832896,0.0064728,15.593567397497727
AKGRT,2010-06-15,0.25,135127900,56.643036738575965,-0.0025168505660891597,-0.004511940944005367,0.2449143784690105,0.233248045,0.2215817115309895,0.006655135714285714,15.088892844964835
AKGRT,2010-06-16,0.24,71837180,55.393127066673784,-0.0016139562824578286,-0.003932344011695859,0.24343916976118768,0.23299278,0.2225463902388123,0.0067463,14.778808608917412
AKGRT,2010-06-17,0.24,48092030,52.88005661270164,-0.0010917940228326222,-0.0033642340139232113,0.2438983785422168,0.233120415,0.2223424514577832,0.006928628571428572,14.490873246873374
AKGRT,2010-06-18,0.24,58632570,55.07499145840512,-0.0004666242294187696,-0.002784712057022323,0.24529265437618408,0.233567125,0.22184159562381592,0.006655128571428572,14.223504696403912
AKGRT,2010-06-21,0.24,29751600,53.72737234533427,0.0,-0.0022424325028369487,0.24636916581285875,0.23401384,0.22165851418714125,0.0064728,14.339584432173512
AKGRT,2010-06-22,0.24,35501600,52.34795052967548,0.00013385691492532917,-0.0017671746192844933,0.24641254056340264,0.234971085,0.22352962943659735,0.006290457142857144,14.44737275824528
AKGRT,2010-06-23,0.24,28144530,48.33826913789467,0.0,-0.0014159001343108971,0.2464997975434121,0.2354178,0.22433580245658788,0.006381614285714286,13.578916908297042
AKGRT,2010-06-24,0.24,23243510,51.03122077810368,0.0,-0.00111679647014475,0.24695403181661035,0.235736885,0.22451973818338963,0.006108114285714286,12.772493619059391
AKGRT,2010-06-25,0.24,20969210,48.31878011419185,0.0,-0.0009042534066115942,0.24712149254331345,0.235928335,0.22473517745668656,0.005925785714285714,12.252748072775931
AKGRT,2010-06-28,0.24,19650920,52.40529598993503,0.000147232256025994,-0.0006939562740840765,0.24710928907342644,0.23669413,0.22627897092657356,0.00601695,12.215820117310264
AKGRT,2010-06-29,0.24,20502100,48.29295692600192,0.0,-0.000555598762754506,0.24709860554642812,0.23701321,0.22692781445357188,0.005925785714285714,11.907523548286576
AKGRT,2010-06-30,0.23,17095690,45.71736525259742,-0.00032282225826917244,-0.0005090434618574393,0.24709028645475703,0.23707703,0.22706377354524296,0.005925785714285714,11.346455024774253
AKGRT,2010-07-01,0.23,21935320,45.71736525259742,-0.0005703676562634294,-0.0005213083007386373,0.24707980479365624,0.23714085,0.22720189520634376,0.005834621428571428,10.776598865961246
AKGRT,2010-07-02,0.24,8436927,48.87934436461384,-0.0005541873537658994,-0.0005278841113440898,0.2468644929986492,0.237523745,0.2281829970013508,0.005743457142857143,10.039288003506623
AKGRT,2010-07-05,0.23,10742530,45.99408571803265,-0.0007388211640169412,-0.00057007152187866,0.24651415354523631,0.23777901,0.22904386645476368,0.005287621428571429,9.626976628786752
AKGRT,2010-07-06,0.24,125312300,55.82314145173683,-0.00016235795365502855,-0.0004885288082339337,0.24653177818977448,0.238544805,0.23055783181022552,0.005652278571428571,10.776157212833636
AKGRT,2010-07-07,0.24,24955350,54.30268644658674,0.00018932413940521664,-0.00035295821870610363,0.24681257766215073,0.23899152,0.23117046233784927,0.005561114285714286,11.8432534694486
AKGRT,2010-07-08,0.24,28653760,52.75526091403398,0.0003608878973366883,-0.00021018899549754525,0.2466762300268998,0.239438235,0.2322002399731002,0.005652285714285715,13.024049295181026
AKGRT,2010-07-09,0.24,15137560,51.184494716556166,0.00038937815899426086,0.0,0.24627381601470036,0.239821135,0.23336845398529965,0.005561121428571429,13.46420899831177
AKGRT,2010-07-12,0.24,23313370,51.184494716556166,0.000407262231130601,0.0,0.24623783707373384,0.240012585,0.23378733292626616,0.005561128571428571,13.87292872264746
AKGRT,2010-07-13,0.24,34221930,52.813900369151,0.0005184459089453337,0.00011107477742648511,0.24563644365883305,0.239821135,0.23400582634116696,0.0053788,14.6948662990301
AKGRT,2010-07-14,0.24,68884500,55.978718716188986,0.0008032736233706047,0.00024951454661530906,0.24563644365883305,0.239821135,0.23400582634116696,0.005469964285714286,16.045300869811186
AKGRT,2010-07-15,0.24,76029460,55.978718716188986,0.0010172751247195138,0.00040306666223615,0.24598940361735816,0.239948765,0.23390812638264183,0.005743464285714287,17.64692115809554
AKGRT,2010-07-16,0.24,28580050,48.44226528154918,0.0007660868408792629,0.0004756706979647726,0.24549197798137504,0.2396935,0.23389502201862497,0.005834635714285714,18.087024029092948
AKGRT,2010-07-19,0.24,49589600,50.24579807014313,0.0006623776516496733,0.0005130120887017527,0.24522213770662063,0.23956587,0.23390960229337937,0.0059258,18.171912050768395
AKGRT,2010-07-20,0.24,43052320,52.051940148050946,0.0006753886555108244,0.0005454874020635671,0.24522213770662063,0.23956587,0.23390960229337937,0.005834628571428572,18.25073664232417
AKGRT,2010-07-21,0.24,45596080,55.52901154004437,0.0008815119359660191,0.0006126923088440575,0.2457323800511033,0.23988495,0.2340375199488967,0.005743457142857143,18.32393090591167
AKGRT,2010-07-22,0.24,46840830,53.4422076071308,0.000931145709132157,0.0006763829889016773,0.24597040068300371,0.24001258,0.2340547593169963,0.005743457142857143,18.644054643917737
AKGRT,2010-07-23,0.24,32853620,49.44038164538239,0.0007557950105115285,0.0006922653932236476,0.24597648817536977,0.240140215,0.23430394182463024,0.005834628571428572,18.186235946682473
AKGRT,2010-07-26,0.24,7010764,53.213328120629015,0.0008134251468000783,0.0007164973439389338,0.24611380486786397,0.24020403,0.23429425513213603,0.0051053,17.76111858496402
AKGRT,2010-07-27,0.24,19549180,55.02068686232827,0.0009511202661509356,0.0007634219283813341,0.24648092168551264,0.24052311,0.23456529831448736,0.005014135714285714,17.935401651023625
AKGRT,2010-07-28,0.24,51245630,55.02068686232827,0.0010481620802731066,0.0008203699587596887,0.24648019186103023,0.24096982,0.23545944813896977,0.005014135714285714,18.362835110513892
AKGRT,2010-07-29,0.25,41177850,56.9495580165662,0.001214068207231809,0.0008991096084541127,0.24649548148366815,0.24148035,0.23646521851633184,0.005014135714285714,18.759737608611996
AKGRT,2010-07-30,0.24,50758330,54.435599579060245,0.0012283950222879798,0.000964966691220886,0.24653901219728944,0.24179943,0.23705984780271055,0.0051053,18.674472732232896
AKGRT,2010-08-02,0.25,57323050,58.39151755457548,0.0014292551193002163,0.0010578243768367523,0.24632005123007417,0.242373775,0.23842749876992583,0.0051053,19.660505010003124
AKGRT,2010-08-03,0.25,25537660,55.783760779952345,0.0014685232281354422,0.0011399641470964902,0.24651183498488816,0.242437595,0.23836335501511183,0.004922971428571429,20.57610641078976
AKGRT,2010-08-04,0.24,26896830,50.88857372917792,0.001278919344993406,0.0011677551866758732,0.24651183498488816,0.242437595,0.23836335501511183,0.004558307142857143,20.954708197296046
AKGRT,2010-08-05,0.24,49118170,48.592587892631535,0.0010139816092554184,0.0011370004711917822,0.24651183498488816,0.242437595,0.23836335501511183,0.004467142857142857,20.05931422894738
AKGRT,2010-08-06,0.24,37826370,53.14574505382607,0.0009984801740275887,0.0011092964117589436,0.2465753272265039,0.24262904,0.23868275277349607,0.004193642857142857,19.22787697262362
AKGRT,2010-08-09,0.25,31175690,55.278739147100424,0.0010767775660966386,0.0011027926426264826,0.24676399415022313,0.242884305,0.2390046158497769,0.00419365,19.089341144204713
AKGRT,2010-08-10,0.24,41135820,52.69530598256613,0.0010240296246567587,0.001087040039032538,0.24683238901930007,0.243011935,0.23919148098069992,0.004375985714285714,19.253506430330173
AKGRT,2010-08-11,0.24,25584600,45.783106392318246,0.0006655937203986561,0.0010027507753057616,0.24684647362641024,0.24282049,0.23879450637358976,0.00446715,18.20920479650806
AKGRT,2010-08-12,0.24,24389950,41.84242251004424,0.00017354856782722343,0.0008369103338100539,0.2471385262538945,0.24250141,0.2378642937461055,0.004284814285714286,16.9304127900068
AKGRT,2010-08-13,0.24,22940990,44.41836029863206,-0.0001121215496327562,0.0006471039571214919,0.2471385262539005,0.24250141,0.2378642937460995,0.004375985714285714,15.742963069684205
AKGRT,2010-08-16,0.24,41434230,46.9490613430211,-0.0002328383476468969,0.00047111549616781406,0.24713852625390648,0.24250141,0.23786429374609352,0.00446715,15.009959487052273
AKGRT,2010-08-17,0.24,32396150,49.42856865079908,-0.00022295050167339575,0.00033230229659957214,0.24713852625390648,0.24250141,0.23786429374609352,0.004375985714285714,13.945196872923788
AKGRT,2010-08-18,0.24,59844700,49.42856865079908,-0.0002126628673446026,0.0002233092638107372,0.2470038663593498,0.24237378,0.2377436936406502,0.004375985714285714,13.686861905761177
AKGRT,2010-08-19,0.24,31520430,46.88704281243205,-0.00030399235193207685,0.00011784894066217436,0.24699434863260236,0.24224615,0.23749795136739765,0.004284814285714286,13.446979436253036
AKGRT,2010-08-20,0.24,20759850,46.88704281243205,-0.0003720824911167695,0.0,0.24699434863260236,0.24224615,0.23749795136739765,0.004102485714285714,12.782666021574189
AKGRT,2010-08-23,0.24,19167670,46.88704281243205,-0.00042118920995244875,0.0,0.24696854736889876,0.24211852,0.23726849263110125,0.004011321428571429,12.165803565086684
AKGRT,2010-08-24,0.24,23092500,44.05745009356002,-0.0005566843405507449,-0.00016601504294645405,0.246871917251994,0.241863255,0.236854592748006,0.004102485714285714,11.856202713703974
AKGRT,2010-08-25,0.23,31519120,36.86942806584198,-0.0009619368293038176,-0.00032519940021792675,0.24719675869661456,0.241416545,0.23563633130338543,0.004011314285714286,11.952646948116906
AKGRT,2010-08-26,0.24,11415860,46.30389762579277,-0.0009630407811268368,-0.00045276767639970873,0.24674221991608292,0.24109746,0.23545270008391708,0.004102478571428572,12.042202308643198
AKGRT,2010-08-27,0.24,29698430,49.03804128814544,-0.0008511097943086683,-0.0005324360999815007,0.24643266465650343,0.240906015,0.23537936534349657,0.004102478571428572,11.613066441407364
AKGRT,2010-08-31,0.24,14082500,51.687104323971575,-0.0006519022143877824,-0.000556329322862757,0.24559228701458916,0.24065075,0.23570921298541084,0.004011314285714286,10.836248948096674
AKGRT,2010-09-01,0.24,50728260,54.248273976723944,-0.0003865857091575979,-0.0005223806001217251,0.24512319197040552,0.240523115,0.23592303802959447,0.004011314285714286,11.327664412369025
AKGRT,2010-09-02,0.25,91386990,64.40813045958774,0.0003347623870672772,-0.00035095200268392467,0.24666870965993856,0.240842195,0.23501568034006143,0.004193642857142857,12.69819512288796
AKGRT,2010-09-03,0.25,53611860,56.326125752201634,0.000590666879698535,-0.00016262822620743272,0.24714268470935616,0.241033645,0.23492460529064385,0.004284807142857143,13.970830782655543
AKGRT,2010-09-06,0.25,15441760,56.326125752201634,0.0007844306060654918,0.0,0.24734493795421905,0.241097465,0.23484999204578097,0.004102478571428572,15.152563895296874
AKGRT,2010-09-07,0.25,14403190,56.326125752201634,0.000927300413263928,0.00020688691485050737,0.24734493795421905,0.241097465,0.23484999204578097,0.004102478571428572,15.682896091290024
AKGRT,2010-09-08,0.24,25192540,53.529475142740814,0.0009268468386955924,0.0003508788996195244,0.24734493795421905,0.241097465,0.23484999204578097,0.00392015,16.175347416140802
AKGRT,2010-09-13,0.25,51864420,61.717012723751495,0.001323189515729568,0.0005453410228415331,0.24862172710563968,0.241544175,0.23446662289436032,0.004102492857142857,17.849602993147123
AKGRT,2010-09-14,0.25,81880890,56.36933956212468,0.0014150091115171036,0.0007192746405766473,0.249092566657816,0.24199089,0.234889213342184,0.004284821428571429,19.645516706162557
AKGRT,2010-09-15,0.25,52097220,58.314261379926975,0.0015726351867179692,0.0008899467498049116,0.249768401914554,0.242437605,0.235106808085446,0.004284814285714286,20.732881808236097
AKGRT,2010-09-16,0.25,105734200,61.96611025631944,0.0018818438190067615,0.0010883261636452817,0.250909567874653,0.242948135,0.234986702125347,0.004467142857142857,22.464077787701445
AKGRT,2010-09-17,0.24,68066420,50.14024256238797,0.0015935742993583028,0.001189375790787886,0.2510043917061596,0.243075765,0.2351471382938404,0.004558314285714286,23.52550846446992
AKGRT,2010-09-20,0.25,44964280,57.18051946961694,0.0017568221195840591,0.0013028650565471206,0.2517252488129368,0.24345866,0.2351920711870632,0.004649485714285714,24.51112266432636
AKGRT,2010-09-21,0.25,81111220,53.14025845489788,0.0016610758577143925,0.001374507216780575,0.2519701021195704,0.24377774,0.2355853778804296,0.00474065,25.684377059103102
AKGRT,2010-09-22,0.25,283691600,61.849383009916984,0.0021780179504636344,0.0015352093635171869,0.25359358751905753,0.244479715,0.23536584248094247,0.005378807142857143,28.05163473873561
AKGRT,2010-09-23,0.25,121611900,57.98109515394432,0.002354582633381546,0.0016990840174900589,0.2543982823268741,0.24505406,0.2357098376731259,0.005561142857142857,30.24980258410865
AKGRT,2010-09-24,0.25,55665270,59.35007742294217,0.0025678970415550493,0.0018728466223030568,0.25518615555338,0.24575604,0.23632592444662004,0.0054699785714285715,32.290958440526474
AKGRT,2010-09-27,0.25,47491950,57.338288095212285,0.0026039468252630066,0.0020190666628950465,0.25488077326819086,0.24658565,0.23829052673180917,0.005287642857142857,34.18631745005731
AKGRT,2010-09-28,0.26,145037700,62.77404733129511,0.0030097767489628254,0.0022172086801086023,0.25601805505482605,0.24747908,0.23894010494517393,0.005743464285714287,36.50166443483403
AKGRT,2010-09-29,0.25,54550400,58.74366569036947,0.00308980102822664,0.00239172714973221,0.25643187223288105,0.248181055,0.23993023776711891,0.005834628571428572,38.651629492126695
AKGRT,2010-09-30,0.26,129836500,64.82399426602657,0.0036263602096643674,0.0026386537617186416,0.2583278150002227,0.249138295,0.2399487749997773,0.0061992857142857145,40.88347311534661
AKGRT,2010-10-01,0.26,109234100,64.82399426602657,0.004005415292447039,0.002912006067864321,0.25991476406744796,0.25003172,0.24014867593255204,0.006199278571428571,43.16248444518935
AKGRT,2010-10-04,0.26,274204800,68.09594974718651,0.004562197305539478,0.0032420443153993524,0.26242535565997743,0.250797515,0.23916967434002256,0.006655107142857143,45.67813333073613
AKGRT,2010-10-05,0.26,85471950,63.83304600110126,0.0047427974889533335,0.003542194950110149,0.2638498500822338,0.25162712,0.23940438991776616,0.006655114285714286,48.01409301017241
AKGRT,2010-10-06,0.26,60854480,65.01246807959672,0.00493206546753737,0.003820169053595593,0.26529078200025075,0.252520545,0.23975030799974928,0.006563957142857143,50.317603384297186
AKGRT,2010-10-07,0.26,52147540,66.19941736462198,0.005125959576484551,0.004081327158173384,0.26672697192923217,0.253477785,0.24022859807076785,0.006381621428571429,51.88010637286733
AKGRT,2010-10-08,0.26,17390070,63.866099365419934,0.005117642316241065,0.004288590189786921,0.2675078360721932,0.25443503,0.2413622239278068,0.006290457142857144,52.765301382409554
AKGRT,2010-10-11,0.27,289893900,72.28295485031519,0.005867326031819633,0.004604337358193463,0.2707729107870716,0.25564754,0.2405221692129284,0.00711095,54.538637927931475
AKGRT,2010-10-12,0.27,58843340,68.01728244525339,0.006184186765884669,0.004920307239731704,0.2726756388005065,0.256860045,0.24104445119949347,0.006472792857142857,56.185307577344695
AKGRT,2010-10-13,0.27,61314640,69.92842242264298,0.006565598602934088,0.005249365512372181,0.2748532842258111,0.25813637,0.24141945577418888,0.006290457142857144,57.770020263759186
AKGRT,2010-10-14,0.27,248153500,70.86580699519973,0.006891417009705751,0.005577775811838896,0.277063588930975,0.259348875,0.241634161069025,0.006563957142857143,59.44282643840261
